aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
238.84150452507615,477.21516770343203,1368.709301829523,5740.520445648907,179555,0.0
241.1365691606314,517.4528927187824,1340.3160558205814,5069.547476314404,179647,0.0
266.47523900822944,623.2787185509021,1405.4787711081392,5585.934074966883,180203,0.0
288.87345153049944,815.6300511880744,1444.063099371876,5114.11804678936,180856,0.0
246.44293572191768,509.0052383665272,1341.5037570375948,4669.320201693611,180637,0.0
242.7260168556848,552.1197079387136,1357.3120747086741,4903.230821118752,179524,0.0
286.9930075262977,706.2648909989871,1403.5315053703848,4611.005577841308,180434,0.0
237.8409584981881,532.9805016979727,1334.3370922723625,5086.955304428442,180715,0.0
254.19592918824557,637.316859377304,1364.07956638811,5029.6136456909335,179377,0.0
245.12103712349992,533.0116908779078,1365.3614789783933,5678.53707633802,179482,0.0
252.23265116848057,580.8849599076906,1393.506498006661,5627.47257864025,179849,0.0
259.2543115805146,540.9352611590632,1362.2699069958664,4879.009441200943,179992,0.0
232.33260723912636,490.28232755130523,1321.6466230351973,5158.0440363412645,180298,0.0
252.36337143586775,578.5306315173372,1348.2311341934624,4946.648296176185,180128,0.0
273.6195380815305,679.805432209692,1440.1490430438553,5742.987772459552,179956,0.0
251.53797840048634,571.978436949261,1349.335591768638,4853.0860911441305,179217,0.0
