id,sc-bytes
10837,73597.0
10946,84702.0
10959,73185.0
10983,69963.0
10997,74609.0
11005,75693.0
11013,59620.0
11054,67179.0
11088,75331.0
11175,74255.0
11241,88158.0
11312,65444.0
11581,74081.0
11651,74041.0
11762,18746.0
12032,76449.0
12172,78353.0
12292,78487.0
12389,88934.0
12458,73205.0
12472,469.0
12512,88860.0
12669,72679.0
12702,75955.0
12722,65796.0
12737,71685.0
12787,75000.0
12877,65884.0
12903,59851.0
12962,79313.0
12972,74127.0
13025,70944.0
13113,75925.0
13127,72196.0
13170,69115.0
13185,67457.0
13251,74528.0
13584,78979.0
13801,74081.0
13803,79333.0
13851,78091.0
13874,80393.0
13921,84257.0
13930,73613.0
14058,76947.0
14142,67200.0
14210,75785.0
14216,65874.0
14220,76617.0
14237,69430.0
14242,69276.0
14253,76826.0
14331,68973.0
14427,76112.0
14454,68576.0
14610,74018.0
14614,81249.0
14626,80823.0
14686,81269.0
18413,77027.0
18425,68361.0
18450,72977.0
18509,90940.0
18562,77621.0
18566,70661.0
18576,75359.0
18651,61204.0
18799,66057.0
18803,63972.0
18830,70649.0
18950,77241.0
18953,78551.0
18972,80847.0
18999,83073.0
19090,81249.0
19136,81331.0
19150,72521.0
19186,85208.0
19197,69042.0
19198,72847.0
19219,81529.0
19272,72791.0
19339,69542.0
19372,77317.0
19413,77425.0
19459,68439.0
19464,74133.0
19496,67985.0
19506,74362.0
19511,72270.0
19517,74752.0
19521,90996.0
19573,74981.0
19576,75214.0
19643,70622.0
19825,65895.0
19895,75354.0
19986,74523.0
22864,69043.0
22926,69427.0
22978,75521.0
23035,56916.0
23103,82945.0
23158,69595.0
23160,76941.0
23173,78771.0
23175,88856.0
23349,85238.0
23351,80203.0
23364,77049.0
23409,77075.0
23427,60068.0
23446,72676.0
23452,53988.0
23475,90920.0
23987,78533.0
24071,76961.0
24084,63956.0
24088,74452.0
24238,81027.0
24260,79793.0
24303,77691.0
24367,69313.0
24586,73465.0
24629,70390.0
24678,67092.0
24692,75310.0
24728,76317.0
24740,77302.0
24747,82157.0
24896,76077.0
24919,74860.0
25039,70869.0
28743,73171.0
28885,75351.0
28920,64980.0
28971,85250.0
29222,83023.0
29252,89050.0
29269,79745.0
29275,68803.0
29276,64964.0
29372,67357.0
29504,78356.0
29526,69324.0
32511,70443.0
32527,68395.0
32546,68591.0
32561,71083.0
32600,72259.0
32686,76821.0
32695,78187.0
32719,76747.0
32737,69089.0
32739,67125.0
32748,71317.0
32775,69568.0
32945,77359.0
33205,68883.0
33212,81829.0
33238,77313.0
33239,73211.0
33274,469.0
33356,89145.0
33496,91621.0
33522,76080.0
33679,59096.0
36045,62084.0
36076,78189.0
36459,83585.0
36487,60948.0
36509,79235.0
36534,79689.0
36716,70767.0
36722,70645.0
36743,68469.0
36762,85768.0
36820,76977.0
36824,74557.0
36862,20042.0
36904,77355.0
36920,68429.0
36945,88878.0
36960,61300.0
36978,83633.0
37014,72757.0
37038,79233.0
37068,72658.0
37096,79663.0
37226,69303.0
37256,66764.0
37269,71663.0
37423,59846.0
37428,72778.0
37432,67113.0
37480,72736.0
37616,70940.0
37629,78144.0
39326,64740.0
39460,80781.0
39549,81779.0
39550,73921.0
39592,70033.0
39617,76561.0
39667,77457.0
39682,60084.0
39879,73589.0
39940,76075.0
40083,71057.0
40136,84908.0
40188,82293.0
40197,80849.0
40206,74173.0
40207,70683.0
40253,68329.0
40299,56738.0
40374,80391.0
40392,81801.0
40420,77338.0
40459,78538.0
40471,75064.0
40488,65866.0
40510,85662.0
42654,62036.0
42662,72251.0
42683,58900.0
42854,89624.0
42861,89078.0
42863,74931.0
42868,72861.0
43124,69155.0
43159,86728.0
43184,83409.0
43198,71305.0
43242,75311.0
43384,76278.0
43423,76052.0
43486,70656.0
43495,86884.0
43603,71833.0
43706,75134.0
43774,73686.0
43861,80810.0
43895,74829.0
43918,71661.0
43931,59912.0
43938,76719.0
43988,75900.0
44143,73194.0
46837,71351.0
46907,79383.0
46954,75333.0
46987,69530.0
47355,71569.0
47370,75339.0
47551,81249.0
47574,75973.0
47586,83597.0
47652,72243.0
47698,77055.0
47723,70697.0
47754,74376.0
47793,74678.0
47799,78947.0
47988,72177.0
47999,73187.0
48065,70746.0
50015,72897.0
50037,72601.0
50039,81721.0
50083,75301.0
50154,77665.0
50159,63956.0
50228,70669.0
50232,70849.0
50235,83661.0
50340,76757.0
50374,75325.0
50473,74341.0
50484,63956.0
50513,75189.0
50540,68443.0
50577,82307.0
50628,73503.0
50811,70385.0
50824,75173.0
50862,72771.0
50881,66041.0
50934,62116.0
51092,78378.0
51113,78044.0
51168,77407.0
51173,71795.0
51197,71845.0
51276,69195.0
51295,76635.0
51313,65524.0
51339,69733.0
51377,68829.0
51427,70715.0
51457,75321.0
51481,79645.0
51646,70697.0
51658,91724.0
51660,68453.0
51680,75353.0
51727,68425.0
51751,82299.0
51824,71035.0
51834,71496.0
51862,439.0
51865,71437.0
51892,74588.0
51910,77701.0
51960,70610.0
51993,68746.0
52075,59809.0
52133,62737.0
52136,77022.0
55188,56852.0
55201,74287.0
55209,76347.0
55245,73461.0
55299,75613.0
55321,75009.0
55345,71819.0
55383,85482.0
55416,74297.0
55435,74019.0
55439,67243.0
55460,72305.0
55528,68681.0
55532,72213.0
55571,71723.0
55595,72265.0
55601,60244.0
55679,78351.0
55697,72305.0
55720,71107.0
55799,75431.0
55811,82856.0
55821,69345.0
55826,69243.0
55967,79737.0
56049,77470.0
56075,74639.0
56158,71405.0
56200,71062.0
56210,72244.0
56245,75383.0
56314,74599.0
56318,79672.0
56328,79916.0
56348,64533.0
56446,64098.0
56530,68249.0
56559,75236.0
56596,81134.0
58315,72603.0
58346,89038.0
58348,74759.0
58361,89396.0
58392,76280.0
58434,72005.0
58439,69633.0
58464,59188.0
58468,79657.0
58537,75175.0
58555,83603.0
58559,69587.0
58599,69079.0
58638,74393.0
58648,65428.0
58658,93350.0
58880,83941.0
58935,88872.0
58956,72289.0
58968,85046.0
59022,73795.0
59057,81329.0
59066,76331.0
59284,72807.0
59314,74091.0
59397,83631.0
59422,88884.0
59431,83879.0
59494,65287.0
59610,90874.0
59631,72810.0
59637,69048.0
59692,77260.0
61817,67675.0
61864,72921.0
61866,81347.0
61937,63668.0
61946,69333.0
61959,80131.0
62015,69475.0
62017,67169.0
62053,75165.0
62104,93318.0
62107,59636.0
62158,70621.0
62167,80177.0
62233,75275.0
62296,75165.0
62357,75167.0
62405,80191.0
62491,74851.0
62525,69587.0
62560,83103.0
62691,69586.0
62705,92042.0
62716,70651.0
62765,75117.0
62782,67125.0
62891,69985.0
62940,68979.0
62974,80145.0
63084,72357.0
63103,75505.0
63170,40495.0
63258,68483.0
63295,60932.0
63332,76119.0
63375,68795.0
63402,68851.0
63444,71701.0
63453,62308.0
63559,69914.0
63602,80594.0
63699,69490.0
63795,88010.0
66648,73711.0
66665,82838.0
66739,75845.0
66754,71757.0
66815,70765.0
66988,69409.0
66996,469.0
67065,78973.0
67095,69917.0
67108,73491.0
67125,80151.0
67151,67219.0
67164,73179.0
67210,40767.0
67352,83429.0
67393,73419.0
67404,18746.0
67438,77699.0
67468,90938.0
67519,60068.0
67530,81325.0
67565,70535.0
67566,70697.0
67608,59220.0
67765,79179.0
67817,64964.0
67833,66853.0
67952,62292.0
68101,73797.0
68110,70897.0
68205,88783.0
68212,74715.0
68291,81588.0
68395,73706.0
69912,79949.0
69915,70443.0
69943,469.0
69962,77399.0
69986,61220.0
70041,82705.0
70269,75181.0
70295,93370.0
70335,77091.0
70378,76897.0
70399,69345.0
70415,67727.0
70458,75441.0
70535,74885.0
70556,74295.0
70560,73588.0
70572,81605.0
70669,76015.0
70706,89670.0
70796,68511.0
70824,26042.0
70828,81617.0
70858,67517.0
70866,469.0
70925,72234.0
70927,410.0
70954,68635.0
71109,79249.0
71177,70469.0
71186,82678.0
71305,72057.0
71324,60691.0
71331,88836.0
71338,78025.0
71593,65631.0
71605,72418.0
71622,410.0
71663,88984.0
71714,89853.0
71924,83597.0
72014,18654.0
73685,70447.0
73874,66089.0
73896,71639.0
73951,68979.0
73954,90010.0
74038,453.0
74193,83605.0
74198,67763.0
74205,83859.0
74213,40767.0
74251,87314.0
74316,64581.0
74566,91016.0
74879,71606.0
74893,79706.0
74992,88657.0
75013,82884.0
75030,68789.0
75080,70829.0
75138,89573.0
77099,78345.0
77146,56852.0
77157,86818.0
77190,71383.0
77196,71131.0
77253,74497.0
77285,75339.0
77349,75507.0
77361,69097.0
77386,65380.0
77461,74563.0
77463,82788.0
77502,81087.0
77639,71731.0
77691,77249.0
77705,74349.0
77721,70451.0
77864,76203.0
77934,67929.0
78026,69359.0
78029,86766.0
78150,68979.0
78158,68609.0
78176,84672.0
78274,67949.0
78288,74397.0
78310,76685.0
78344,88874.0
78449,65300.0
78511,63300.0
78518,73813.0
78612,82359.0
78623,90960.0
78751,67892.0
78768,59478.0
78793,80590.0
78814,78945.0
79046,68779.0
79078,72801.0
79142,74310.0
81433,72577.0
81467,77383.0
81550,65931.0
81578,75809.0
81604,469.0
81612,74993.0
81788,77037.0
81892,81025.0
82108,83841.0
82114,82901.0
82130,88884.0
82142,73027.0
82169,74993.0
82176,69549.0
82212,60260.0
82219,70391.0
82223,76545.0
82270,77375.0
82316,63956.0
82333,73195.0
82423,79317.0
82438,75521.0
82469,76237.0
82528,67366.0
82569,69990.0
82572,72900.0
82589,73120.0
82634,89337.0
82716,77267.0
82756,72777.0
82760,84381.0
82765,80194.0
82803,61974.0
84298,82491.0
84413,77237.0
84417,68381.0
84418,84964.0
84432,68997.0
84596,69141.0
84642,73401.0
84644,74053.0
84697,69013.0
84850,81345.0
84887,54036.0
84932,75203.0
85216,73181.0
87364,75671.0
87379,74329.0
87424,82465.0
87496,76771.0
87547,76659.0
87554,77233.0
87555,88958.0
87644,75107.0
87694,75991.0
87714,73413.0
87716,469.0
87719,75921.0
87786,68293.0
87937,76413.0
87938,75151.0
87940,71427.0
87953,76413.0
87959,69121.0
87967,68803.0
88075,76111.0
88202,53972.0
88234,76817.0
88270,75163.0
88300,77011.0
88369,69061.0
88376,77047.0
88385,79584.0
88480,73840.0
88485,60611.0
88514,74678.0
88525,69374.0
88548,67118.0
88564,84833.0
88567,71809.0
88604,91956.0
88640,77053.0
88713,72449.0
88760,88810.0
88807,79634.0
90040,75165.0
90065,72109.0
90124,71474.0
90230,69099.0
90351,38303.0
90363,71341.0
90400,80639.0
90508,69105.0
90520,72243.0
90559,79233.0
90594,67938.0
90761,84282.0
90805,76300.0
90823,73990.0
90856,89912.0
90878,73904.0
91091,74556.0
91127,72807.0
91149,73779.0
91272,79738.0
93540,70143.0
93588,70677.0
93640,79645.0
93723,85270.0
93730,81249.0
93734,70689.0
93815,63940.0
93887,79201.0
93995,75161.0
94033,83055.0
94037,60244.0
94059,73059.0
94077,67441.0
94155,86718.0
94254,74517.0
94321,86713.0
94351,88778.0
94369,68339.0
94423,439.0
94475,78127.0
95889,74451.0
96450,75285.0
96465,81235.0
96495,70691.0
96613,73777.0
96620,71033.0
96631,61300.0
96692,86710.0
96709,77177.0
96715,72245.0
96741,75371.0
96742,93350.0
96751,86826.0
96755,63348.0
96776,68363.0
96900,81763.0
96950,74769.0
96964,79637.0
97134,82456.0
97140,81840.0
97220,78157.0
97254,53904.0
97346,59904.0
97352,68442.0
97407,82600.0
97476,71319.0
97568,75239.0
97636,70082.0
97845,74093.0
97903,71692.0
97917,90900.0
97953,69077.0
98055,84390.0
99145,69363.0
99676,77379.0
99684,75281.0
99693,82329.0
99696,77275.0
99731,81269.0
99766,81043.0
99769,68913.0
99780,86680.0
99832,75333.0
99912,72529.0
100006,69603.0
100024,76099.0
100241,63956.0
100275,82297.0
100293,68340.0
100306,81669.0
100366,61606.0
100527,82626.0
100547,71789.0
100574,76099.0
100639,81298.0
102744,73811.0
102783,80613.0
102849,69623.0
102850,72243.0
102908,66105.0
103034,74307.0
103118,77051.0
103128,75653.0
103344,78227.0
103351,83573.0
103366,81777.0
103410,60900.0
103433,82259.0
103462,68901.0
103466,69053.0
103471,74897.0
103475,71949.0
103616,67665.0
103690,81327.0
103842,3689.0
103844,71360.0
103858,73411.0
103870,75271.0
104092,64039.0
104146,81247.0
104172,71293.0
104198,61960.0
106491,71719.0
106683,75173.0
106720,63940.0
106807,72375.0
106812,74099.0
106834,79765.0
106877,65929.0
106962,80389.0
106966,77025.0
106997,71497.0
107000,70019.0
107036,88976.0
107157,79187.0
107196,83597.0
107204,65572.0
107256,75515.0
107345,59188.0
107348,71708.0
107447,60948.0
107468,83397.0
107485,79679.0
107615,87338.0
107625,70379.0
107631,77269.0
107670,76191.0
107679,81251.0
107741,40751.0
107744,76079.0
107745,79749.0
107777,70879.0
107791,85756.0
107892,62292.0
107954,78193.0
107987,65199.0
107988,88825.0
108014,72878.0
108029,67979.0
108046,83255.0
108070,77184.0
108209,88762.0
108221,72299.0
108399,91155.0
108566,61597.0
108573,78952.0
108602,72306.0
108634,72871.0
108711,80763.0
108715,78469.0
108743,71750.0
108783,73128.0
108916,74025.0
108919,78750.0
109001,75299.0
109041,79188.0
109148,79720.0
109168,75249.0
109191,83814.0
109197,88669.0
109242,59035.0
109275,74267.0
111168,76147.0
111177,86780.0
111248,75172.0
111290,71701.0
111311,79641.0
111320,81315.0
111369,78495.0
111418,73809.0
111513,70343.0
111521,67693.0
111533,75181.0
111534,74275.0
111542,72297.0
111553,74257.0
111614,67152.0
111643,59988.0
111660,81745.0
111735,83409.0
111762,83221.0
111818,75624.0
111843,66750.0
111864,75231.0
111919,69215.0
111920,60711.0
111937,67669.0
111987,81771.0
111989,80623.0
112069,61077.0
112073,74355.0
112171,79757.0
112208,88702.0
112232,70889.0
114520,86770.0
114529,82057.0
114601,79165.0
114652,80859.0
114677,77377.0
114679,86952.0
114681,71165.0
114750,75585.0
114759,71685.0
114789,60068.0
114829,69105.0
114858,74797.0
114915,76397.0
114921,70001.0
114977,88956.0
115026,73489.0
115037,84672.0
115082,65364.0
115145,77765.0
115172,78031.0
115223,71733.0
115226,65476.0
115240,74357.0
115338,78953.0
115570,70395.0
115645,86774.0
115648,73373.0
115673,75491.0
115707,76341.0
115754,74483.0
115837,74295.0
115866,69191.0
115870,83312.0
115887,77235.0
115977,71363.0
116040,67955.0
116060,68997.0
116081,71443.0
116095,81349.0
116149,65284.0
116166,70745.0
116237,75417.0
116271,66937.0
116388,80131.0
116529,65732.0
116553,79643.0
116591,74986.0
116646,67906.0
116650,75818.0
116814,73908.0
116879,88032.0
116901,73458.0
116910,66736.0
116946,77217.0
116952,69980.0
117124,88867.0
117159,70092.0
117189,71654.0
117221,76889.0
117260,65877.0
117298,75171.0
117436,79294.0
117468,77629.0
119352,81715.0
119431,54020.0
119433,77009.0
119467,81427.0
119484,81267.0
119586,74611.0
119615,66633.0
119624,73881.0
119665,74389.0
119803,64596.0
119830,60260.0
119836,74737.0
119846,74155.0
119862,64964.0
119871,77041.0
119875,67759.0
119981,74014.0
120003,83188.0
120170,81573.0
120207,88985.0
120243,76888.0
120355,81706.0
120364,80581.0
120373,74754.0
120386,67078.0
120393,82316.0
120404,79621.0
120433,63806.0
120463,80853.0
121589,89096.0
121596,82723.0
121627,68599.0
121673,76357.0
121699,71429.0
121752,68671.0
121818,69475.0
121855,74315.0
121878,81843.0
121943,71151.0
121951,65620.0
121976,75329.0
121993,88088.0
122083,78482.0
122124,74211.0
122129,70945.0
122158,70729.0
122180,74097.0
122265,77301.0
122358,71233.0
122380,80611.0
122412,75909.0
122482,72789.0
122486,74123.0
122500,85734.0
122514,80887.0
122628,71357.0
122649,75357.0
122692,85148.0
122733,75806.0
122747,77011.0
122764,76479.0
122769,73613.0
122781,72241.0
122876,75273.0
122902,76945.0
122952,70065.0
122976,71349.0
122987,73303.0
123078,71649.0
123111,62068.0
123134,75481.0
123201,61284.0
123235,73731.0
123239,73872.0
123300,66722.0
123309,71374.0
123452,70303.0
123583,78950.0
123587,73602.0
123596,71664.0
123605,68649.0
123620,89937.0
123741,83250.0
123763,69282.0
123868,78016.0
123920,69291.0
123934,74288.0
123942,74578.0
123954,80352.0
124055,73858.0
124106,69719.0
124155,71031.0
124271,75205.0
124361,77222.0
124477,76262.0
124485,71430.0
124498,91156.0
124532,75385.0
124547,64543.0
124559,88866.0
124571,73847.0
124668,14636.0
124777,74224.0
124860,71851.0
124958,70693.0
124963,82895.0
125822,75189.0
125841,87208.0
125960,69223.0
125962,75021.0
125971,73815.0
126014,68359.0
126018,88860.0
126043,78289.0
126059,78797.0
126097,69137.0
126191,66665.0
126218,68827.0
126261,88942.0
126315,73457.0
126316,62084.0
126344,77989.0
126363,75093.0
126466,85224.0
126579,73748.0
126584,90849.0
126850,88984.0
126868,74088.0
126889,80982.0
126891,75476.0
126919,81304.0
126928,59046.0
126933,65073.0
126969,71338.0
127174,69043.0
127259,83103.0
127269,77359.0
128100,75189.0
128155,75335.0
128168,70475.0
128185,77053.0
128195,70475.0
128196,75507.0
128225,91032.0
128275,64692.0
128312,81729.0
128320,86770.0
128393,80639.0
128445,71799.0
128451,79727.0
128595,83109.0
128611,74785.0
128622,71450.0
128651,73615.0
128654,80115.0
128731,81027.0
128772,453.0
128773,3717.0
128777,67958.0
128803,75383.0
128809,73615.0
128818,77373.0
128861,80619.0
128867,82177.0
128893,67167.0
128987,71455.0
129005,79953.0
129072,69473.0
129084,67215.0
129111,68961.0
129146,82937.0
129183,79957.0
129206,80577.0
129236,71081.0
129309,70465.0
129324,75273.0
129437,87310.0
129439,72823.0
129459,40751.0
129461,63028.0
129503,87290.0
129587,73191.0
129635,60276.0
129733,86729.0
129818,88052.0
129901,68274.0
129932,77390.0
129957,72448.0
130466,74049.0
130470,70409.0
130483,78351.0
130605,67619.0
130636,85242.0
130670,75991.0
130719,64932.0
130732,79661.0
130745,71975.0
130855,81041.0
131012,75523.0
131099,68793.0
131105,68489.0
131136,71219.0
131241,73459.0
131348,72239.0
131517,71735.0
131552,76743.0
131564,86960.0
131627,72245.0
131680,65572.0
132017,73359.0
132027,79180.0
132518,61220.0
132640,74793.0
132684,74793.0
132687,73469.0
132721,83083.0
132791,67739.0
132794,69107.0
132806,65620.0
132833,82833.0
132858,56868.0
132899,79621.0
132922,78329.0
132926,78999.0
133043,90934.0
133063,87957.0
133074,68851.0
133083,86710.0
133098,73761.0
133118,81040.0
133219,56744.0
133244,73762.0
133350,81271.0
133357,69065.0
133365,63843.0
133383,80170.0
133435,71135.0
133445,79621.0
133452,67102.0
134333,78535.0
134350,76101.0
134437,72269.0
134460,70759.0
134478,70661.0
134491,74115.0
134561,75253.0
134666,67255.0
134678,63028.0
134759,75432.0
134769,38335.0
134770,79339.0
134807,70481.0
134809,69937.0
134839,69065.0
134874,70331.0
134886,469.0
134896,71641.0
134909,74805.0
135001,439.0
135007,59487.0
135017,71393.0
135417,86930.0
135779,74795.0
135815,72503.0
135874,71093.0
135890,61764.0
135988,80619.0
135995,89994.0
136007,80385.0
136055,69384.0
136060,69473.0
136086,69360.0
136151,78957.0
136283,469.0
136284,75011.0
136300,73795.0
136336,74625.0
136480,74227.0
136570,80869.0
136607,84988.0
136609,74051.0
136617,82744.0
136653,72529.0
136728,87184.0
136761,70721.0
136765,61556.0
136797,77719.0
136807,89120.0
136897,73439.0
136929,75341.0
136957,70125.0
136979,71877.0
137045,70761.0
137082,83567.0
137087,77174.0
137100,88884.0
137183,74791.0
137204,74066.0
137218,70681.0
137229,75975.0
137263,71937.0
137396,68966.0
137434,75231.0
137445,82025.0
137511,88069.0
137517,72533.0
137586,70386.0
137637,72245.0
137698,71316.0
137844,73869.0
137897,74261.0
137955,86626.0
138015,72226.0
138041,75244.0
138079,61934.0
138732,75673.0
138743,71487.0
138808,80133.0
138853,74059.0
138895,90966.0
138899,72277.0
138914,79649.0
139121,74125.0
139187,65508.0
139214,69013.0
139371,72979.0
139449,76094.0
139475,77355.0
139479,85146.0
139505,69221.0
139555,68371.0
139634,73149.0
139692,72938.0
139706,14677.0
139721,73489.0
139727,88918.0
139735,68643.0
139746,64724.0
139757,78047.0
139804,88098.0
139890,69459.0
139930,79635.0
140004,71139.0
140059,469.0
140068,68863.0
140090,82953.0
140119,67407.0
140139,62068.0
140178,88056.0
140195,91708.0
140206,76057.0
140245,71189.0
140302,83623.0
140307,76095.0
140310,69825.0
140315,83585.0
140361,79089.0
140369,68409.0
140380,83875.0
140407,69133.0
140409,81233.0
140576,75409.0
140604,76113.0
140610,67711.0
140616,76299.0
140647,67135.0
140663,91234.0
140668,74763.0
140743,68677.0
140785,80385.0
140795,59972.0
140837,75057.0
140847,67137.0
140905,70885.0
140909,66753.0
140912,73811.0
140974,89024.0
140975,73119.0
141014,69365.0
141029,73457.0
141048,75591.0
141078,73793.0
141093,75205.0
141109,79611.0
141166,69009.0
141173,77247.0
141175,80433.0
141181,75319.0
141281,86816.0
141293,75187.0
141328,82867.0
141449,68811.0
141534,71781.0
141542,65364.0
141559,62052.0
141604,68809.0
141682,73855.0
141691,72539.0
141733,72913.0
141738,56868.0
141742,88922.0
141745,61732.0
141836,76306.0
141839,89978.0
141871,74563.0
141945,80373.0
141973,68413.0
141994,79011.0
142003,59620.0
142008,75489.0
142018,82491.0
142024,75507.0
142096,74243.0
142178,89012.0
142185,78297.0
142213,81698.0
142215,82014.0
142231,58833.0
142318,69411.0
142320,71378.0
142333,88874.0
142366,67642.0
142381,89921.0
142388,61446.0
142482,74355.0
142637,66775.0
142642,77501.0
142672,72121.0
142703,75911.0
142723,82707.0
142743,67107.0
142850,76858.0
143255,73419.0
143282,66752.0
143406,72106.0
143467,71374.0
143710,73473.0
143731,75795.0
143778,67113.0
143797,56852.0
143808,77121.0
144071,78511.0
144104,75009.0
144175,77281.0
144194,77235.0
144278,71443.0
144306,62100.0
144307,76347.0
144370,67245.0
144373,82967.0
144396,75413.0
144405,79598.0
144422,86786.0
144490,38335.0
144499,69011.0
144529,66651.0
144542,72245.0
144546,68825.0
144547,81869.0
144555,72291.0
144583,75521.0
144633,74465.0
144640,68367.0
144683,70429.0
144783,65136.0
144792,65280.0
144814,72179.0
144867,75480.0
144906,71697.0
144907,76290.0
144913,71841.0
144973,82126.0
145014,78304.0
145045,88906.0
145086,75612.0
145124,74335.0
145140,68996.0
145301,78308.0
145325,58980.0
145336,73968.0
145338,67072.0
145339,72200.0
145341,68022.0
145360,63332.0
145408,80563.0
145411,89023.0
145423,73845.0
145541,75635.0
145562,78048.0
145582,74937.0
145736,85270.0
145807,76925.0
145905,72449.0
145912,70967.0
146027,59972.0
146031,73427.0
146118,82469.0
146121,70457.0
146169,69335.0
146176,75809.0
146235,71097.0
146252,64708.0
146340,72499.0
146346,72501.0
146400,73793.0
146407,80563.0
146432,69043.0
146448,79955.0
146475,88914.0
146531,74277.0
146544,68945.0
146616,67363.0
146631,67379.0
146737,83234.0
146789,80367.0
146917,72911.0
146929,56730.0
147048,80385.0
147100,56868.0
147126,76357.0
147200,90098.0
147223,72291.0
147285,69425.0
147337,70429.0
147347,75263.0
147362,77383.0
147417,71083.0
147427,70923.0
147456,71419.0
147481,73473.0
147493,65300.0
147511,56948.0
147528,84712.0
147580,75335.0
147594,75439.0
147636,77251.0
147652,80627.0
147663,71819.0
147674,76213.0
147725,75255.0
147739,71553.0
147842,72297.0
147858,72221.0
147886,75675.0
147888,71350.0
147892,71370.0
147893,88035.0
147899,77048.0
147908,73595.0
147913,81331.0
147914,38303.0
147920,74993.0
147957,79947.0
147971,74993.0
148033,71398.0
148041,61748.0
148047,71891.0
148112,73897.0
148159,75587.0
148176,74385.0
148183,67059.0
148190,86774.0
148207,15077.0
148258,77055.0
148297,75025.0
148376,85048.0
148402,78488.0
148437,73885.0
148473,70890.0
148597,82865.0
148680,81885.0
148732,79729.0
148752,79745.0
148803,68597.0
148809,75493.0
148814,71067.0
148864,78362.0
148878,70709.0
148891,80617.0
148953,81335.0
149009,72501.0
149020,77253.0
149038,63300.0
149042,91260.0
149084,75681.0
149105,78339.0
149110,68977.0
149192,83226.0
149224,75224.0
149252,67895.0
149265,75569.0
149451,89980.0
149564,65262.0
149615,77339.0
149675,68963.0
149690,68029.0
149773,72223.0
149791,80986.0
150281,86732.0
150329,70000.0
150397,65353.0
150409,59848.0
150466,75911.0
150474,78017.0
150518,71101.0
150539,453.0
