aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
40215.287215839155,116945.46827400781,1198.442569352009,4291.882076899871,154212,0.1411433822505639
41080.224325776944,118222.31927704254,1306.2160634314905,5304.63425475811,154392,0.143641597657095
39995.11244912811,116686.2601614955,1173.1692516297408,4899.914634153596,154037,0.14100812500348534
41072.7201747014,118466.90418515273,1118.5926921244488,4096.302994020078,154584,0.1436169034059432
40518.81599075327,117374.10635645989,1242.644276600364,5291.4637086777975,154106,0.14209685410647382
40348.281231851455,117312.26266012173,1211.913365103698,4942.338618262245,154479,0.14198353717465925
40612.3318759457,117605.06076700908,1156.9151258445524,4579.894833270108,154671,0.14272174525138426
39900.01493495011,116389.2290010165,1217.1193572062084,5537.463206690808,154975,0.14093680709534367
39794.799462976516,116103.97263900984,1141.895660333411,4605.874247586663,154888,0.1410286272030524
39932.72303967237,116314.62094638811,1065.6192516855185,4300.8749840578275,154067,0.1415445478352928
40470.56369582153,117191.06613739597,1165.283305491717,4124.483630412142,154151,0.14220926285564836
40628.842616395326,117777.71232742428,1132.4940596750566,5087.517064793231,153902,0.1427934877658893
40017.96259877012,116643.75729497439,1175.9273924687955,4236.812520244551,154991,0.14057656798434096
40575.79487783566,117382.76853613066,1169.6701781424586,5276.296540428939,154593,0.142336434598805
40288.780328924404,117017.27520674306,1146.6259091135776,5211.776079037542,154842,0.14199271889043427
39951.917547205514,116663.9099245133,1134.9435875075824,4820.471901349263,154354,0.141012727262609
40545.45428848875,117510.84785443297,1269.6285373026662,4619.074186048193,154684,0.1416696723358211
39933.774970452905,116366.5937577578,1126.7507818060867,4286.631954597572,154949,0.1410333167026997
40145.01894649053,116577.7058373287,1164.248706242772,4706.653385281114,154312,0.14202473089582776
39480.15305796835,115763.32475629494,1213.1004899275047,4664.711099158987,154548,0.1394781679083286
40221.91894833948,116908.01571752854,1135.1983785511047,5091.586579489997,154381,0.14206086337971813
40433.70591206317,117068.91885772377,1204.6907006032973,5558.1491329703185,154247,0.14233367622119047
40303.71792999479,116944.79848229508,1118.2947964029336,4644.575594725926,154607,0.1423015899433035
41130.28912625281,118302.25498622326,1161.8182777985148,5113.177001466569,153514,0.1447545084318958
40397.4191695079,117165.86379936214,1221.3241195873084,4079.823187346263,154505,0.1420487989071888
40393.89117402339,117372.799262665,1142.8324271887889,4837.1468996037665,154264,0.14143713441341962
40412.93526299697,117156.92603701375,1173.1464154918615,4045.9310241465237,154237,0.14259428088588455
39718.952025693565,116447.73190537098,1165.502271551054,5421.124244507777,154932,0.13966815486106485
40352.810913947134,117199.95451601513,1139.8549584986167,4301.334921387775,154371,0.14235474515817195
40812.63416432837,117905.22623624561,1295.227848710754,5664.303449902787,154959,0.1423898786298959
