aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
239.84276377412812,53.18578094220956,2506.9496981433667,8698.589691464864,16266,0.0
360.4097646170079,80.59647755825686,2595.9005731768234,786.4674603306609,16016,0.0
375.8554231768982,103.1147736012359,2198.4047266671023,752.7367956860236,15311,0.0
235.42525966720098,32.928047017468835,2484.84392711651,8508.268731361155,13501,0.0
234.190906065459,105.90771671472106,2277.4367088274043,1267.913127618197,11385,0.0
96.4375569312284,31.10846888263044,1994.180211154888,880.2210220373738,16244,0.0
174.1780352540324,55.80128130249773,2363.3149402102495,9735.39192559696,15220,0.0
88.56431308045745,52.56807752521118,1954.996072245933,832.0207075442854,16167,0.0
341.2310933381029,44.64797123102811,2644.1659788322704,8024.828588392756,14267,0.0
170.56037424157276,35.77200258887566,1768.2385004958678,762.7860031145435,15125,0.0
199.10944564417855,283.22391789087317,2141.426971236194,1089.141920165878,16931,0.0
77.09920629741309,34.215887561689016,2198.884136612022,9809.307109289603,14640,0.0
47.01908753006034,46.63490147885994,1478.9568694322563,735.8155223261033,15042,0.0
167.74894149549786,39.09858877529228,2377.802491849437,9593.092759903366,13496,0.0
178.27731246139075,141.29431268681165,1764.749595582749,772.4102377550851,13402,0.0
179.07498207505915,160.09698433057332,1780.1892810858144,811.2960641867542,11420,0.0
219.8446854141756,86.75430211817029,1854.6480934065935,771.3194389970976,14560,0.0
18.588311218950253,38.13327931200189,1452.5728401145368,747.7064601994282,15017,0.0
319.26742726191713,234.53113355026645,2474.410872171035,1284.6345281733288,11179,0.0
111.35972865698093,33.67822103463515,2058.7389642145754,1200.0784596708081,14559,0.0
199.77314950303267,59.03685633029114,1897.6286013745705,815.9816277545468,17460,0.0
314.52590522811965,210.826843273696,2691.543208258234,10122.787777314534,12206,0.0
87.81362292658444,31.429276575078735,2319.7790105807285,10380.59278839312,12381,0.0
307.83049354110244,207.15607940007774,2792.817879497063,995.3364324815633,21792,0.0
169.66614818626553,32.78055170160038,2379.4516045129035,9375.185088861681,14802,0.0
95.43473191287039,56.52084039564207,1631.8332884097035,741.5559584884764,14098,0.0
237.87942149312263,35.933100169264954,2399.9203534931253,7276.682602755656,21528,0.0
79.08818829430919,57.01215887007524,2139.8057684568953,7426.912750958053,12922,0.0
40.42733574625064,49.699927777886096,1510.815935314028,751.7647839524905,13295,0.0
156.42806346711754,79.561557805442,2342.8465616368285,9790.23229982897,19550,0.0
291.2256085990054,113.06070760094761,2382.673741359223,598.5546251629048,12875,0.0
359.93758780812533,84.85951369410265,2160.644605486948,755.9052555251586,13523,0.0
219.60786784271113,54.799023728067304,1871.0052664349842,774.1921891603519,13812,0.0
299.84163145244537,88.39585941430917,2050.556904848706,753.5959550793076,13715,0.0
293.3384774422284,33.70780000199972,2593.142523952096,7880.216114362626,13360,0.0
330.18245057540673,95.69176028415075,2660.8719894064498,8985.887439083566,12838,0.0
336.27384276454035,57.193626109419995,2620.7404358457998,6976.960899066059,13904,0.0
103.63500483017272,30.329222998745045,1999.0487240815623,695.5217819741624,11623,0.0
393.1093306675994,69.4538463657893,2225.6641599553463,741.0031405211929,12541,0.0
333.1275417537369,196.76469280052262,2085.1234151027043,846.8591692483438,13534,0.0
292.54430170054474,114.38011065688488,2591.8416314240744,7926.476616446464,14613,0.0
311.2442322035304,161.5328948559715,2024.869907830955,830.0573684884762,14647,0.0
280.01153694256027,40.50859700247852,2371.9260916197054,672.2260490909738,11002,0.0
459.6075170264574,207.67169965040915,2318.631366099318,861.68926954649,15687,0.0
112.51252397172657,35.362632333403,2071.018084812747,675.6593967704383,15941,0.0
88.54650289987912,46.121944169966945,1575.9550379544546,724.2089847066716,15018,0.0
