aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
258523.56324209747,188375.35877276215,82.93872746707046,1056.0174755303217,22661,0.9533920479217931
249773.4781740469,190246.8367452634,77.84875679196544,590.6742850883682,26437,0.9540428895915913
252854.31925502454,189503.10515441291,81.51081640840479,1244.785196105136,25227,0.9539586223804668
251897.94968938097,189871.32645419482,84.47333466230322,1464.632528406471,25193,0.9558505130377483
249762.07138044003,190533.30630697662,96.47170377884578,1554.1058887206314,26978,0.9463300794350301
251118.89675019358,189951.85032075312,77.51695191723815,470.75865460574147,25920,0.9544965822298235
251550.20973065056,189910.0874652032,80.69373487892038,1331.1706754213105,25741,0.9564401926619759
249560.7245579647,190641.06979860208,89.23390350561574,1471.1013022812933,27187,0.9528322253159371
252700.73090168167,189515.1761389723,95.5138432616157,2150.39933064156,25122,0.9555698719301559
248810.72933977237,190141.3585687395,80.38689272653619,1135.3434115741345,26869,0.9576699610994267
254906.22819307604,189133.26503124824,86.09058322567768,1187.2619484100087,24183,0.9517628729367539
249567.82602439806,190038.36343182885,81.33266853125207,1180.2830448059929,26492,0.9569026509540339
251017.6312735091,189436.77860463932,79.97938009109951,741.4684020807628,25521,0.9574536467511165
252753.5111711508,189743.6279366989,81.98390955261576,1437.52889691663,25249,0.9555317823130752
249980.52426992328,190218.1763959909,86.70915988513903,928.3000737384563,26480,0.9506685440596035
254565.40400505828,189112.9993569765,78.51013197183413,974.7492131983487,23863,0.9562693584687033
250883.59727824593,190124.88073151835,82.51537681561149,1182.4215282271243,26169,0.9560760616476328
249144.8379198934,190286.25271400757,83.3598981874705,650.8605329959303,26822,0.9526355233574819
251088.3282553516,189491.37329490518,81.00325507317399,1092.647206136965,25598,0.9574878043347516
248657.0105412401,190157.33755239108,79.41811359093752,790.4553678675095,26933,0.9558558907719821
253169.98615468876,189555.8932020929,76.09237482276404,1176.843870457528,24497,0.9596986293752954
250928.4472104694,189889.5135951756,75.04830068492005,780.6699675626837,25689,0.9593617815723624
252439.5619371417,189745.1188636282,87.58642360124568,1269.3785432263037,25188,0.9517100373818238
252101.78337916796,189745.3413492949,82.4496720718515,760.4166561905516,25239,0.9521435249076259
251040.89986555532,189851.68942002064,87.83061167202929,1903.727104985296,26027,0.9569954510152002
251089.81269846341,190227.02689293597,93.19050308875161,1635.1071459697393,26336,0.950235545086885
248448.17181122335,190389.46205611047,84.38778186056838,1195.2619641621682,27289,0.954001998223801
249362.46965353444,190003.69589933348,82.4588576524875,833.7282300610249,26762,0.9545598067836232
252436.67893973054,189923.72575814032,86.57277399504603,1230.9463438423404,25527,0.9531373224183318
250054.56059998777,190237.38418328867,87.80502862515787,1377.7228385549288,26653,0.9532483573220872
