aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
209303.03851407926,196132.80378002583,307.35269136984624,2447.020306607736,50141,0.7870074488103058
199069.55981175255,196860.1947929035,345.01188964000244,2555.7412364138077,56778,0.764321303789945
203552.82266764692,196785.24818295272,322.90000161520294,2640.626084856603,53635,0.7832453326204162
207965.9969341144,196321.14995063818,292.8173914561557,2350.590662776072,50830,0.7977709300907811
212637.78995769017,196067.36538220002,290.768498360148,2273.8557484272314,48663,0.8000542008417723
203439.47319483542,196392.8294559295,312.78426997795805,2108.5412544921232,53728,0.7837056037665662
201185.9910893369,196770.28241131303,324.4529469900669,2863.7401915859214,54891,0.7829603786582521
208210.96458496113,196670.00963375586,309.9772512462003,2551.9620264023583,51368,0.7872317960288308
208630.46261353462,196109.44589516477,300.98179825951564,2301.682512788124,50270,0.8005727472405261
200309.53162005715,196470.06046024314,329.56001376363184,2105.1157464311154,55769,0.7704969892055388
209987.8177672136,196479.0196162239,285.11844213493436,2309.4253980782814,50056,0.8011774432502317
204149.26892314875,196225.52401392107,307.2652274748238,2265.5038408405494,53144,0.7854633972834182
205331.02460130208,196470.9265141262,309.3281057200262,2760.8807572855267,52568,0.7891649183566997
210094.89919976084,196426.3055601349,287.6857161688637,2242.9173803380986,49785,0.7999165693308861
199518.72094479765,196814.34907312834,333.233758794696,2511.8836905814132,56223,0.7692038368771466
204755.19088707704,196563.11568923155,315.59823797023427,2215.502272256755,52987,0.785154946497297
212168.0959208694,196480.48698588763,285.68227794451315,2250.710358249581,48604,0.8103783999689336
199506.34931084042,196425.73329331144,339.6803577592187,2619.9837573522736,56300,0.7641963319552731
200828.9957372687,197013.14217753772,326.4229820731186,2427.340174739516,55722,0.7709503413718203
202306.05774703447,196644.5041332275,327.31593612623203,2567.1256894668004,54502,0.7778347327542497
202699.886144741,197146.58347698566,333.71584209971775,2537.962919906364,55043,0.7721997016564169
199827.24561966409,196654.77953285456,317.91017880520525,2462.5568740852455,55376,0.7748990164594779
199701.6373631491,196454.31179898226,335.76441195362077,2960.5352156180784,56009,0.7722898370967564
201229.64993319864,196726.10507525457,326.001004490428,2494.3052885787347,55067,0.7762390306448121
206954.35477995576,196853.26206068372,315.4715427125008,2610.1475877626094,51554,0.7912596946871997
207963.58683387472,196768.67818549954,289.02278286407176,2239.95677384975,51028,0.7964357625176599
216627.01049161455,195832.95563815976,270.5588429041403,2467.030224451507,45993,0.8160363489095882
209474.7600262983,196069.9866672437,310.18689369838717,2437.257069301274,50314,0.787374605110015
208380.04634284906,196565.9441760528,308.3468576461985,2750.0799309461913,51224,0.7904137212755113
206275.04212658975,196404.4506055453,300.3508725377041,2414.6729846834924,52182,0.7933797582297425
