aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
148251.12486711593,192172.44538400657,684.5968238144301,3517.968719717545,89911,0.5173345214558214
111814.50344343088,178059.9434656421,859.3744503378341,4202.673254618031,111798,0.3957946057860347
124599.82509109577,183987.98626388737,793.0499503367614,3560.3200155888458,103603,0.4402841406864687
125161.17664080125,183948.93444070013,811.2011050175029,4068.826469591773,103487,0.44331277435128075
135760.69829211445,187891.61840622005,738.3266803070482,3309.26906128294,96652,0.479218422889044
120577.74564503694,181770.75174392306,831.2559108002573,3632.2966986851084,106290,0.42883211678832117
128800.7006878414,185195.53549181737,770.4688547345071,3915.6430189295556,101464,0.45577706918064603
168562.12198875984,196087.48006322674,585.704642566566,2857.591561345519,76919,0.5931143630953044
117265.99084769693,180853.3733137817,861.8241032070521,4285.934785279318,108803,0.41394327051631263
125874.88540481722,184587.73793184978,773.5844144950415,3939.4018331797574,103295,0.44422888780184105
125843.51611323649,184221.8495207073,804.3342820176783,4124.564030655957,102881,0.44581323369489445
113840.49546927678,178774.530264105,846.2288636048055,4221.619606331857,110085,0.4066917347522536
162121.55281912876,195259.27483428727,628.2042730336201,3531.3193909027013,81197,0.567530322811011
188073.93080448426,198352.56131669684,485.30132864651483,3042.8844182950666,65892,0.6567718613470538
117246.3335803253,180501.46680507564,811.6870597760685,3709.5555993239645,108539,0.416652340522285
122163.25899684198,182550.21932831744,784.8261765162952,3712.276513717421,105578,0.4319332208507237
111294.98258000433,177703.9186750414,854.1672760462105,4105.4622457692185,111883,0.3967792663884551
130735.67887888466,185743.80961602525,803.2218632401463,3968.946859064632,99378,0.4651663099696808
128541.10769119977,185472.91728208924,780.1592968568232,4040.7117308432776,101944,0.4545363897229085
128891.36441445873,185327.9770132066,754.3429549408345,4139.234843905953,101393,0.4548824748914789
145454.40574264544,190633.21739635948,661.3604660857015,3288.0774365806574,90873,0.5170903641207816
139841.39083116327,189510.61407205538,731.6754874155345,3858.895588903844,94824,0.49176859907941567
135675.81053697853,187543.88338419067,736.164774641709,3486.1205595543433,96854,0.48091242760604364
128824.41052150956,185583.97253133572,778.0103534348599,3944.8082418690706,101527,0.45345153401511784
132177.37484793802,187095.79598467518,766.0556027426207,3628.7607521155046,99602,0.46416019752207666
134413.84526110993,187420.71630792916,750.6988605859432,3739.921617190872,97841,0.47587064400457385
111792.40339911016,178191.9416807845,839.6358800816616,3489.1210789451984,112178,0.3952156932362862
164473.19097718887,195874.22729824696,604.1124637146371,3566.388179567082,79976,0.5732360505423236
119826.81682975919,181696.26486416697,808.7176271704743,3946.3446394634384,106639,0.42489310952590115
126134.10655921111,184695.68135953724,802.1923388582975,3964.181772303525,103390,0.44501310004884764
