aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
43824.57906362953,121938.7726896638,1222.3732664086212,4897.071642582874,152195,0.15237670908635237
43120.21330050298,120891.03808051984,1167.573512275376,5145.542013575425,153098,0.15192439786399592
44019.89068251913,122071.0251697511,1333.6619824841207,4702.399380680627,152531,0.15237481314357798
43589.956091170716,121722.62381831046,1118.7656510757195,5220.335631660373,151654,0.1525342274378318
42832.55805235768,120546.05769588036,1111.0179920217931,4417.429092250508,153061,0.15079809810198566
43690.92934305048,121785.52256173077,1204.5939746127415,5070.735117281558,152386,0.15272387603278215
43220.50032324584,120948.04660669819,1115.666123537737,4161.441636025871,153479,0.1515059375069105
43889.03947425257,122158.33905273779,1243.3575859036232,5393.271858079398,152266,0.15242500654053182
41880.30694756077,118785.1523253013,1161.2937372501247,4729.190793107574,153786,0.14842460822858408
43471.31779180038,121729.71206477874,1154.0552606929273,5306.755102096236,153000,0.15199281688033123
42522.51993207545,120196.95890446112,1189.1386516990829,4792.071037609242,153637,0.14914602808914093
43449.562982315336,121206.32516537381,1338.0138749087341,4855.9167657846865,152132,0.15209479380897442
43683.31802931451,121568.62771146621,1189.5428377493731,5259.570522301774,152694,0.1528859596564809
42895.0196220342,120347.12522149576,1160.153526161304,4490.255448789681,152640,0.1514531587022748
43740.63567854737,121576.2622677061,1111.4560896675741,4283.475107630118,152002,0.15375322209788497
44414.459064340655,122674.39625144156,1162.905738988726,4777.703380918605,152049,0.15431079074268741
43932.48184335838,121985.26291629169,1095.0919784440177,3721.1963701401755,152467,0.15381669645136584
44029.00871241283,122139.83724231158,1101.0711280334729,3830.0693918924785,151764,0.15333891213389123
43992.334792886366,122304.51395292116,1167.6272523259124,4852.194314819634,151693,0.15339022307550634
43496.66436489202,121403.91127338108,1166.3745905034434,4815.771951918862,152397,0.15157301681855886
44457.34568482908,123103.04374659844,1210.3564336826248,5587.644884780781,152865,0.15336516094729613
44370.34809432641,122783.7957659615,1189.958190942486,4778.954121701796,152286,0.15367985817415902
43789.058263547005,121822.24665373146,1295.4263194316961,4832.7255021653145,152255,0.15302370343174068
43103.13274383551,120977.42505161349,1155.608379936581,4911.084256110066,153206,0.15068629842339845
43624.61160959933,121967.57409365101,1070.000212237136,4460.635208368523,152528,0.15189662266605874
43416.24944664789,121513.56789466797,1154.5526761877782,5167.407814005796,152761,0.15142677798701262
43520.37332743688,121155.89157087501,1211.4541534969878,4766.504260492564,152273,0.1529518437550412
43650.80778346211,121453.75910768082,1150.782289321881,4360.319109995817,153125,0.15311184730848576
43836.03310632814,121881.22123161714,1323.6928102562385,5336.206881816668,151887,0.15263853788347923
43702.47394409696,121709.35863068387,1194.5008666473757,4831.64172342974,152163,0.15325757913012508
