aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
183168.92541889672,196317.03074535643,415.2230992732032,2623.7830173383745,69324,0.7006711035615828
178613.7698704281,195823.45258500817,441.1221006513389,3052.192584970117,71865,0.6898847631241998
166563.6668547418,193423.66167752305,483.0785960432175,2896.834462230148,78849,0.6588276529692559
167435.14200133245,193601.34640618606,475.228569398179,3061.860568090465,78307,0.6620086608927381
181755.70210459706,195655.67585678157,423.78075023035336,2925.767930579317,69897,0.697954018139633
168123.67067952605,193991.3757507724,485.7223365504965,3354.102754788568,77974,0.6626540205267989
180497.10656990096,195421.5947876861,428.084159414568,2937.2022083215606,70641,0.6955675543420841
184107.65133067124,195673.91756796118,404.1803099368954,2594.5712631894085,68528,0.7067545669234726
185313.6877576231,196531.8346499763,432.07901703035895,3305.4993610450547,68153,0.705542648154118
173063.60067096565,194766.70741812373,472.2578178069167,3369.8601791340498,75438,0.6759021758358393
179486.29053865574,195238.24754526012,435.75575954576294,2987.014933939301,71177,0.6935178903113147
168356.72942940894,194088.43669159123,491.0626819112969,3481.4913241202166,78348,0.662458571357194
185154.00028248556,196611.2818232321,430.46219361695023,3280.6867037458405,68157,0.7049953818590521
170154.26588046906,194574.04309743966,469.89762533847085,2840.6772311607615,77077,0.6662440993478007
173000.75917620555,194723.4955152013,451.6462857951361,2909.764879606194,75201,0.6746048039416958
172086.01895731673,194472.18139626505,460.69103940421275,3205.7625772120177,75762,0.6735063635858389
179372.20804809013,195720.68736562625,439.1873854132937,3385.3501965652335,71219,0.6909927312111298
167421.83320799127,193935.81005598648,474.01260720411665,3028.076028519528,78539,0.6607159708460313
176005.68260942816,194891.55266104286,436.58710799359443,2663.5419545443315,73277,0.6841874068637264
174956.5058715003,195074.20523722682,427.3003645480493,2379.2798347734856,74129,0.6803804848794465
173313.5967445928,194496.00541143722,461.7784630895287,3074.8409194498354,74512,0.6772387747940444
176586.00178898853,195235.27315681273,447.23795573590724,3069.455860812959,72976,0.6846127726845126
173181.87344566314,194636.6403595774,454.8165808936225,3484.589775303169,74748,0.6778299809950565
174236.48335369994,194609.8127188719,455.2045336271466,3026.883713575983,74217,0.6795877711373021
170789.43445404575,193927.71890345804,460.9599946986607,3003.2479371453182,75844,0.6705859375
182842.04855114504,196605.21838901404,419.3387490363337,2881.468317875116,70152,0.6985984548061297
198012.65845594782,197151.82423729802,374.27747857492653,2657.2058420212,60459,0.7403614994212447
174161.23131845813,195014.1878943036,455.83438326027806,2611.6215019149317,74543,0.6797575045578725
177643.32815140107,195244.8237992183,452.2887817649519,2955.626102543862,72087,0.6876007249407501
178706.1730279344,195394.03507411518,439.2818403765238,2848.989306461076,71920,0.6905708282747648
