aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
42072.10090808124,118460.90794861242,1200.6563328248694,5220.157381777947,152817,0.14924899513433468
41114.7924959832,116926.25245067726,1196.6657085078564,4697.958550179447,153689,0.14849965649447067
41494.64234340774,117200.39828160795,1154.9935162068487,4792.807969616,153305,0.14984056564536255
41869.42068336303,117800.21397673732,1223.2616946397752,5081.94631556993,152175,0.1500550153316838
42351.96457033113,119063.80442777397,1196.8942035054633,5400.998257090928,153216,0.1501691718897332
41812.94257809112,117698.19890135224,1206.3949090373303,4932.784072181991,152748,0.15071113236291658
42158.40960805757,118682.90647695278,1161.6291130998097,4777.811501305913,152731,0.14999276499593728
41343.30375718174,116805.89908065347,1240.345536776108,5394.58106461457,152401,0.14989903722793044
42899.353133195975,119316.16424608404,1137.4157954306925,4055.0970487855716,153292,0.15324193245467702
42255.52356727496,118481.35623954349,1204.8251911371774,5209.787842476044,153174,0.15089193653890928
42781.98862494738,119713.20516190231,1167.7057251113426,4042.5482135947977,153248,0.1510934834149476
42256.63088026442,118704.6422012239,1203.9819542171092,4890.559138329878,152470,0.1501683276480949
42564.32373833587,119397.38048016845,1130.4035620656236,4539.258947300094,153307,0.15100650699155477
42662.40792384685,119429.33608138462,1246.023017545035,4703.217732870014,152094,0.15097215011806475
41626.94306533193,117914.60541621326,1160.754847263047,4570.504215198596,153574,0.14827796572569463
42318.22379601807,118573.04447553532,1135.6779618500711,4403.369253819466,152555,0.15111400462962962
41631.62104324402,117534.1722853496,1218.669558414349,4809.464834629302,153493,0.1492367723841302
41121.91830159954,116601.90841747756,1242.3746318488845,4725.176689810444,152362,0.14876333182486073
42288.717304403865,118709.58951423748,1181.3015058805229,5201.8679477902515,152871,0.1507213848811951
42188.7913639898,118676.44950176823,1173.2729986836916,4994.479288231467,152926,0.15064232514482168
42983.860382264524,119420.65450119972,1142.9690203778273,4543.955311282282,152758,0.15272832151929627
41749.66123829408,117825.94019111781,1246.7118614284686,4702.735122813811,153581,0.14947029146429935
41025.727899442674,116140.89401269173,1168.3977979064232,4652.9910432178685,153014,0.14891983892139632
41808.55540489319,117782.63315786004,1133.9571796292705,4104.99985456299,153323,0.15035327366933585
42010.84444657573,117824.23945885782,1168.9637101336302,4567.912205883035,152521,0.1507739420935412
41380.77550492878,117054.52171383525,1172.340348716179,5685.3187760989285,152863,0.14914922158088378
41791.0310469796,117882.08506276266,1169.936674789888,5030.222517691992,153165,0.14975408289016442
41412.864056063154,116842.6194704972,1200.4682562506587,5104.3369875035505,153219,0.15001581040824138
41748.36255245983,117407.36413268949,1195.1139318816429,5160.84485767547,152326,0.15102300151039721
41950.3498888716,118090.66713646255,1210.0480921476674,5177.9745743584335,152968,0.1500455626430778
