aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
131159.03538471603,186334.21124125522,738.7115123089085,3470.588022613277,100356,0.46002805829890997
150549.33471289763,192333.25238572483,685.2483028738063,4006.3282415591266,88290,0.527085234734991
156232.9828971072,193503.58130211307,635.5246655442199,3762.4971178652636,84672,0.5471149785512658
169753.53972344912,195361.4331174448,589.495483678964,2889.3413388882036,76210,0.5941991900671977
152871.0096863364,191946.86580405195,660.4836063383927,3231.630175457941,85879,0.539336661713058
139816.93638072832,189028.03054530706,703.9029011144917,3523.9187498291226,95062,0.49099151523212575
107508.51594704701,175818.91916370555,893.3997010405343,4468.002531479387,114594,0.381348035409225
102574.64797483398,173491.1707930269,908.6384721704231,5259.184734794123,117508,0.36346279091774425
131277.16876506575,186482.36474436312,766.8560517347431,3864.3316385984294,100573,0.45988839570207085
91466.21198314684,165834.96943491697,1046.6424008107283,4033.7663403836395,123849,0.32936668795291113
108477.21026135041,175760.62121832694,845.5563242973557,4300.384663006096,113605,0.3869449526026942
120662.3555348463,181708.63991408842,816.2365483298191,4252.91940309606,106091,0.4292142936411053
118197.81331116852,180898.79399290678,820.7398704067602,4412.1762362310465,107623,0.41836126898947334
110460.45268572254,177150.4373661091,958.5843205584588,3743.4087783607915,112639,0.39174307341156345
130715.04906807806,185889.1222838549,779.0052776883005,4205.862375752311,100067,0.4620733319263793
147401.35672490922,190992.9069827383,696.5561322653067,3115.7281419320034,90171,0.5180908561767233
115318.7857571251,179789.6103017963,818.0304126342893,4731.818428674386,109862,0.4076234129450413
132488.32359943536,186011.86461964253,756.643078629748,4266.544459712767,98822,0.46942114838480653
130995.69540988804,185458.90455470062,858.5402977868994,3783.201100971929,99651,0.4634774435044746
151021.99442348533,191732.3285970623,702.4757103861592,4124.947709672014,87650,0.5316054571533406
94094.14171742127,168122.82778910184,863.6288994430796,3255.304288826863,122360,0.3369979657399482
157018.42155737977,193292.39876990765,653.1513553305657,4166.928527315977,84449,0.5513845338515214
137510.4137320105,187865.82874463932,716.9090337619328,3463.5349385229715,95925,0.4841859017814476
95388.73792226842,168995.5603791434,915.0207680745528,4851.9061859362055,121745,0.3392287522754981
133476.37071595617,187429.37399276177,731.9168396493684,3039.8939000299724,99039,0.4669810796698108
100994.772972563,172469.34079567972,1086.9541263835179,3440.8775753299324,118874,0.35639751966928923
139696.78767511435,188562.04905576183,733.8767304404778,3625.7925637625463,94638,0.4922683273389281
120316.50922793485,181880.06336541625,785.0407007574706,4313.196777656817,106724,0.42566521461668655
111443.7469400781,177823.50166449742,877.3671524162328,3909.186700829365,111883,0.39534107595781603
131047.28458667372,186089.9190764882,779.8885587342265,4112.690427800807,99698,0.46234156940304744
