aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
249191.85476845535,203440.96087043974,306.82691927264625,2661.5089303753716,45693,0.7934838907298599
241323.12750958046,203403.3470009194,310.2424391016028,1791.2541765690532,48008,0.7792495584657936
234073.71716570324,203766.22302599717,343.3921281819643,2514.982404331136,51049,0.7631061181282596
237425.38758600404,204574.35940438876,364.9548025194928,3690.9687235317424,50800,0.7646660562168761
240824.08932489392,204649.62204491394,325.95146851066175,1746.8326507769812,50079,0.7708689183977079
251286.65553283104,203735.8713883872,306.5932769955137,2458.466901489051,45406,0.7963843112868121
240223.49925857328,204419.78574626034,331.51513042512425,2334.991439799541,49961,0.7680504262349707
240091.8206826826,203614.682738353,332.31112667856866,2346.059668734979,49164,0.7724964238586842
245104.6902574367,204210.3292215921,313.70611000526736,2032.9500450800838,47670,0.7799672867400405
239927.0512368904,204091.9297082448,342.62696802535726,2600.973442931428,49135,0.7729744758938998
242413.29781231747,204063.7533710066,339.4189291733648,2780.958112093883,48318,0.7788760519977528
238613.85263446314,204010.45840606195,327.11406717582787,2001.3214966607482,49627,0.7708718920726948
242816.7178293084,203546.2308221926,321.6292417177914,2501.9652574570478,47509,0.7814221974344674
247227.08746733717,204134.18665141438,312.14683496070495,2580.272479993127,47238,0.7865272462435685
237101.25518682192,203552.57619367188,325.1627297776247,2124.7847131534763,49783,0.7693807600646627
236513.8105351523,204084.6927012253,339.3380882532834,2550.286699511497,50772,0.7636533478642838
230960.0193389527,204697.41008138817,379.0354608954032,2928.6756602121754,53524,0.7486917089828592
246887.65554207613,203841.36597908058,323.0691239268839,2461.7075603017383,46837,0.7875784733467912
235627.16818860132,204644.2822133635,346.39411578561675,2177.1356830429672,52072,0.7575808045479275
242043.8154421427,203204.12866448425,322.6245874871567,2447.391421501221,47803,0.7804004332009664
231064.82554854752,204028.47138794436,361.07055137538885,2898.9543768335584,52744,0.7538217567050552
239493.94701298594,203732.13049615853,342.52590036167567,2937.9535882968885,48917,0.7751231472441644
232214.59068935856,203605.6675440714,364.1263094833778,2657.224938629632,51807,0.7564988391450317
237941.03205758226,204066.5118595885,335.92075112580136,2330.714762306561,49852,0.7703087912331684
244111.97873111162,203902.82479755094,325.03334529157945,2453.561227510045,47356,0.7836520039317825
234434.13447490544,203145.85997577186,345.7937939064406,2147.7270763963256,50362,0.7646141247123971
233264.5628105641,203798.13193052966,351.15484030192613,2308.189025294112,51390,0.7593575473215425
244070.6695901726,203679.8763984407,310.0668945213773,2189.7237853600736,47718,0.7837213306892855
231726.0656546886,203563.409695278,360.05906411237976,2972.118797826583,51966,0.7575757575757576
223116.13496354892,203630.47908432988,378.20929760369324,2464.9132099395583,55748,0.7373638965309184
