aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
145605.26722960485,191082.54943914153,678.5009995768987,3609.3840010197737,91637,0.50796655272622
113927.8754484453,179507.03783682678,809.4050650222101,3983.4117290338622,111180,0.4003593551571347
115140.59701287499,179546.64777831527,828.291917768705,4524.600513508229,109910,0.4071846986775539
106303.8391682943,175349.89674077963,947.9722353789813,4258.755471799574,115544,0.3758350904450117
142117.62088549288,189491.24222418136,684.4408219147709,3495.6432956411895,93299,0.5012360870914815
114975.93633725654,179464.777363468,863.442724819143,4556.227257047646,109880,0.4057206455203116
111912.92921997355,177687.11587284674,835.5016140653795,3270.6074335413828,112060,0.39666517246913374
104902.46365807884,174258.6755384883,870.5721964877549,3616.986593011518,115853,0.3724058544831728
115716.30267814836,179688.44499166994,853.2473944042767,4169.721211140375,109037,0.40929944756308984
122128.87270168,182698.64660534018,810.4162840353249,3818.8110321993595,105632,0.4292193229940513
151628.10398122258,192536.37951589967,652.6761617481114,3821.1691708635567,87653,0.531265112814555
105393.46120474825,174675.25315407658,877.5824916327226,3866.372415647758,115106,0.3735968397114616
123927.27688783877,183388.2047034785,827.6098617373176,4196.729891667062,104564,0.43620291869353717
115278.31226352573,179479.9370235462,808.1287437191522,4299.454334902819,109506,0.40769449066010804
108439.6937016108,176238.4561100181,861.9288098214732,4580.486796735073,114095,0.38307412778583455
114935.82750240002,179469.75804521862,857.9676808891996,4120.094926514215,110207,0.405372710272076
148169.20631338045,191115.13906599954,651.3634257099053,3489.671557453528,89571,0.5207361240723459
119824.01512714734,181733.41391538954,812.548741241269,3635.5177799013236,107097,0.4223068637358
117875.05722893872,180699.17164878786,790.6847681054132,3771.2414014176334,108210,0.4170886040849827
131509.83219253563,186319.84138002928,787.6758361632708,4017.3871582803663,100274,0.4620178008611888
127114.479325798,185007.71914393854,757.5079439273136,3546.670357625657,102716,0.4460554940438767
120594.89315572176,181810.1887718684,797.3402352718907,3919.1193627664775,106491,0.4260288283081984
121195.24122834991,182342.7743561233,785.7986360448808,4175.661229936294,106162,0.42638415815133907
108276.41281263877,175839.29660434887,819.0185015541741,3944.7466096458825,113789,0.38538521314387214
102088.47580752918,172759.83020556968,882.6574610373409,4259.085276230108,117799,0.36350178804091704
109728.85179605368,176862.776608103,848.109059738875,3994.850228503343,113070,0.38916070129451813
120957.24555184411,182352.68220611458,800.8780199304106,4202.091993369319,106217,0.4260598469032707
128319.10659165063,185926.78592761865,774.5320330182102,4082.370961451446,102225,0.4472852003681084
118761.95805730255,181708.40865861365,815.2867738010578,3564.6758742718357,107998,0.4172518778612383
110542.30545589472,177195.88375032888,844.1511059317551,4121.414371311907,112202,0.39217193234535724
