aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
339931.50483574206,192345.36502481857,96.89121925556434,1231.7528034410814,19627,0.9497288811196597
320063.95272404794,198784.8900764908,137.64176140779395,1885.861116845492,24115,0.921044742977684
327376.05926772347,193587.7339060575,106.15247975534353,1345.1503555747654,20383,0.9439254930038685
326383.41639267345,197754.6576532578,121.2650471956641,1308.9358363704443,22506,0.9330845757372765
321200.3815543649,194050.91328301316,103.34520161964065,721.9751605731748,20757,0.9412518240450916
350849.70072889474,196622.48395297377,104.35181818181817,1258.761664958409,22463,0.9445302345216802
368472.1027227288,197225.55161990804,107.59326526187034,1850.3984813601978,23209,0.9462026020237962
332532.3043194648,196056.66772976922,114.5575398307021,1178.4167692965523,21028,0.9380151242428126
318439.2876586814,197999.7877709152,118.41730949612511,1044.9578563141813,23543,0.93001830350437
322910.76957018906,195201.15489615322,114.75394702650327,1942.961254180504,22123,0.9386306830068598
328145.4643143033,196872.04631093564,119.03178400345968,1458.2003140683673,22207,0.935940653345457
344578.2587657245,199275.3234870154,121.63645901055351,1651.3457469682348,22973,0.9360778376452776
337666.4049811645,190715.94729341826,92.14811711262534,885.3381074347793,18909,0.9515816298266024
330110.3941505615,193138.24353700277,103.38968145013494,1175.0364228495073,20206,0.9434762809192185
333080.03396647656,196743.90235514866,104.02585421273436,1224.6624182471091,21314,0.9409557694758952
350864.9422834055,194046.78644252228,93.13749884679298,1036.7204585540617,21132,0.9503926461516231
341054.3547599196,192511.31079623516,93.2949480907187,726.5504344795883,19244,0.9511707436617208
333649.31694784644,198151.86339722393,119.07281991812944,1441.9507579773729,22019,0.9335858417317404
328378.42496547726,198552.8975097402,121.3826449872621,1836.3300952381023,22320,0.9335353636267768
335495.00481450185,193761.01921078787,97.974246677046,1026.6781601437458,20009,0.9456747577387845
333969.8366272923,198325.54795885793,122.123831748167,1654.6942638855296,22819,0.9333396332345731
326269.96260864486,195723.02906135272,113.52376225783306,1299.802109641305,22752,0.9356946986088784
324597.3840323092,194454.49739588267,107.08406122619213,1005.6713778186618,20378,0.9390462950090366
334717.41264776915,197398.61635027878,120.9037384394511,1363.4902926678626,22712,0.9356170634258177
331276.92807829706,192724.90138274583,93.80830805954939,958.3551832565853,20051,0.948348434834622
319017.77413184824,195158.4145889402,114.33025730018355,952.8403870363676,22529,0.9348017131097391
335491.1787487753,197417.16471711447,106.42921220522413,853.4248325393281,22378,0.9400928585743871
347385.6861314118,196003.87246001398,97.38083923739032,952.8325277072445,22077,0.9457882541217264
329330.5034773948,197002.4934008261,112.87041832193398,1420.018806537484,22409,0.937187814269284
338874.67209284386,200250.0111850285,115.38839805500785,1143.8185624499902,23050,0.9336352192850539
