aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
241481.73754395245,192918.04466967352,175.13198479062052,2259.9387412468072,33770,0.8915468807410953
223734.57988683623,195010.33063497726,200.81505999677944,1942.1370226029628,43964,0.8591061285002749
231550.60735203506,194937.82899978646,193.72833591920946,1788.210219199524,39858,0.8719963519683244
226513.69042854293,194747.9542090167,197.36898479801815,1725.2493014753738,42856,0.8625559059394692
229312.0836442443,194511.36738376107,194.2703031561922,1792.723741911787,40889,0.8696865964305892
228991.8815867436,194429.37665760712,197.79636574822013,1680.6097120140569,40776,0.868065691397502
227924.6780389087,194522.4669785812,193.33960802602795,1852.7600199929843,41493,0.8665678403677671
230143.28735523127,194167.61779491464,203.04049036728884,2415.830786791775,40043,0.8725389868968433
227527.48251351292,195225.0749084304,211.27654308561515,2340.8645351347986,42126,0.8641424027403963
230462.43597299012,194621.47102109765,187.96178873772152,1867.835524638188,40143,0.8703847908068482
227264.83245936595,194656.42833619,193.65101347711888,1803.5134713263126,41685,0.8666948018413732
228406.37483936932,194781.34618188583,196.44962500138357,1879.751519110933,41784,0.8666917551219189
226126.76320700257,195188.14155846718,201.22936179660528,2035.8860311310086,42791,0.8623017062421598
231127.29611016606,194186.83198336337,188.3786591346074,1942.6540986001144,39762,0.8723354740044217
221362.5148452784,195188.70708426266,215.54132604230279,2433.4171618519376,45485,0.8544773219341587
228066.4428347613,194811.22683217668,201.72325694440573,2003.568354289869,41488,0.8659338086504746
233685.873629415,193833.84999440936,181.50742041486959,1764.4907791403355,38122,0.878386704634394
228611.3019682197,194448.54231054217,203.16891426514962,2274.819501023245,41267,0.868250145336766
230932.68926787353,194463.34854621594,189.39610427963626,2182.824252918168,39842,0.8717332665943661
234590.26608994583,193603.8891246291,177.1405656684391,1786.5737673289545,37413,0.8803679450854712
225285.08908372928,194891.74830225157,205.7674669978433,1655.320834805005,43282,0.8612218421329844
228195.86824531775,194575.7926849612,200.65049202239211,1823.5721977504445,41207,0.8658934193822597
225983.85267645674,195238.49356125566,199.44645169155746,1545.7954540149385,43063,0.8623590368790003
233514.2062290012,194419.2001142245,179.29862382015995,1706.1521987479414,38660,0.8765040708984797
228852.7399465431,194689.48886904222,200.26033698427443,2173.6756898392455,41395,0.8661575003754777
227964.8058403525,194744.6429471029,195.69883646923992,1931.6644323758935,41342,0.8666618450480122
232154.11759306878,194319.4162157279,199.19547099497376,1689.813378459223,39390,0.8733442559218016
227233.87690401103,195035.51130419577,204.55113569476853,1984.4660835982077,42272,0.864493673341573
226771.58776336562,195388.83750384004,215.44194179006087,2364.480533204344,42793,0.8620145247868646
224635.46183028052,195513.09527392738,200.66473186938117,1733.366029523756,44249,0.8583822206524319
