aoi,std_aoi,total_latency,std_total_latency,number_of_requests_to_provider,hit_rate
246747.31564041658,191596.01035944404,84.1736601598396,1348.5662043522816,29217,0.9554119907549219
243307.63556670767,192049.6662487626,95.92235531785828,1081.150776758483,30973,0.9440471486529354
243930.868849819,191460.70439559847,88.86825017046495,1167.9886641174462,30771,0.9494536806568028
244570.13312251112,192072.68801098308,108.53667285997936,1595.5490241951256,30806,0.9380483854865725
239013.11652429085,193362.4028800579,113.39740761413185,1100.2302212658399,34469,0.92975524031102
240750.032285393,192438.10222545537,87.07362806452508,1055.3722631216247,32248,0.9527556431685038
242772.33164295123,191867.3862058169,95.54650382689219,1195.236556629963,30919,0.9482744245765962
245050.3013989403,191612.3630015622,82.75640118730581,1002.1553398185306,29968,0.9558533067021748
244153.70899899997,191442.84287999806,67.42061673935387,541.061238678741,30131,0.9644656796022112
246585.01728454392,191538.2691725829,70.21926838055963,957.9775642926205,28962,0.9652509866524767
248277.72673843196,190879.87832876085,90.2664350013018,1357.9419533998093,28201,0.9494679230441117
242936.00796742662,191954.22736983869,77.00332665019022,817.258927500402,31126,0.9569575962900225
244706.70718696623,191847.04138156847,78.97921183088248,1272.4865355812158,30224,0.9577540017692912
